order_item_id;order_id;product_id;quantity;price_at_purchase
13125;14035;904;9;568.91
5462;14403;904;4;973.55
5727;926;905;4;889.38
12065;2068;905;9;813.71
6841;5958;905;5;155.30
3290;8018;905;3;510.06
17770;9233;905;2;18.33
14138;9233;905;10;208.07
12025;12302;905;9;137.59
1537;13749;905;2;397.31
13179;117;907;9;469.22
12852;7934;907;9;270.24
392;8301;907;1;83.19
4450;9857;907;4;710.53
9080;10797;907;7;573.15
8038;12970;907;6;857.73
7265;14543;907;5;777.33
3655;2822;908;3;315.15
9446;3510;908;7;141.53
7330;3921;908;5;520.06
5460;9591;908;4;157.77
13743;11987;908;10;675.46
4022;13796;908;3;112.69
17663;13796;908;2;17.60
14542;2756;909;10;511.20
17149;6223;909;2;14.31
13034;6223;909;9;799.10
17072;7615;909;2;13.80
212;7615;909;1;616.84
12119;8333;909;9;931.79
7597;12522;909;6;789.14
9973;12656;909;7;298.08
390;13767;909;1;451.07
10084;1023;910;7;886.48
11070;2588;910;8;106.98
19071;4751;910;3;27.00
4449;4751;910;4;944.73
14755;6890;910;10;229.24
6483;7096;910;5;832.30
17337;9458;910;2;15.52
1437;9458;910;1;338.19
2091;11120;910;2;353.73
5616;13588;910;4;502.95
1878;4702;911;2;79.14
17054;6113;911;2;13.70
12812;6113;911;9;638.84
1838;6824;911;2;532.87
4324;11468;911;3;112.07
9618;11718;911;7;731.24
10732;12640;911;8;114.41
17692;12640;911;2;17.81
1876;1044;912;2;763.46
13020;6598;912;9;839.59
15114;7711;912;1;0.75
68;7711;912;1;68.10
13453;8033;912;9;313.46
10114;11536;912;7;28.88
7354;545;913;5;844.20
145;758;913;1;462.32
7642;5733;913;6;937.61
10329;9870;913;7;643.41
855;9928;913;1;388.93
14288;10226;913;10;755.03
12687;10353;913;9;616.80
1527;950;914;2;129.31
11922;7656;914;8;934.22
11394;8695;914;8;581.42
6873;10077;914;5;622.53
17484;11401;914;2;16.41
11686;11401;914;8;226.76
17151;12790;914;2;14.33
6242;12790;914;5;579.68
12304;14065;914;9;161.73
19810;2785;915;4;32.04
4758;2785;915;4;364.14
13633;4421;915;10;492.01
18704;7337;915;3;24.46
14559;7337;915;10;750.54
2920;13702;915;2;301.93
7745;607;916;6;180.66
1904;4169;916;2;83.14
335;6448;916;1;144.68
17487;7660;916;2;16.43
10933;7660;916;8;791.69
17292;9010;916;2;15.24
13197;9010;916;9;176.72
13668;9833;916;10;753.74
11495;14258;916;8;671.71
7574;14866;916;6;152.18
2257;14990;916;2;436.82
10036;1221;917;7;771.45
14601;2117;917;10;286.96
9807;2140;917;7;955.70
5761;2378;917;4;938.18
14693;2722;917;10;40.54
11728;4193;917;8;363.73
14141;5792;917;10;104.77
12098;7717;917;9;460.18
5512;9580;917;4;162.41
12916;10480;917;9;69.62
2690;11313;917;2;421.37
10491;14256;917;8;154.92
17896;14256;917;2;19.16
12329;2408;918;9;569.73
2130;3280;918;2;141.68
6482;4327;918;5;284.36
18083;6116;918;3;20.35
10291;6116;918;7;882.85
1804;7006;918;2;280.90
2425;9713;918;2;160.43
4833;11548;918;4;239.14
3872;12541;918;3;165.98
8740;12613;918;6;250.77
6564;13073;918;5;336.63
5474;395;919;4;368.06
11522;1325;919;8;276.23
367;1701;919;1;363.61
7254;3411;919;5;683.21
5364;3475;919;4;918.99
13415;4244;919;9;679.68
12946;4380;919;9;907.82
17650;4703;919;2;17.52
4194;4703;919;3;633.56
6150;6238;919;5;522.41
8134;8461;919;6;705.24
2270;9486;919;2;252.84
19855;9694;919;4;32.32
3551;9694;919;3;94.77
11829;10287;919;8;493.26
2107;12487;919;2;571.65
973;2231;920;1;597.50
10072;5398;920;7;824.91
1121;8169;920;1;716.13
2729;10590;920;2;838.82
9132;2031;921;7;950.47
5568;5241;921;4;701.59
14024;5655;921;10;905.14
6917;14264;921;5;755.91
10095;14596;921;7;293.42
7098;14706;921;5;798.85
19179;1947;922;3;27.82
10078;1947;922;7;778.55
3922;4028;922;3;267.28
19172;4060;922;3;27.78
11989;4060;922;9;535.85
4870;4666;922;4;45.73
1418;8051;922;1;257.40
18602;9429;922;3;23.86
1827;9429;922;2;963.94
2650;10316;922;2;920.05
8212;10562;922;6;526.66
19656;3140;923;4;30.97
11561;3140;923;8;583.68
6359;6094;923;5;904.53
735;6228;923;1;893.37
17644;7217;923;2;17.48
14978;7217;923;10;398.77
1958;12888;923;2;692.95
14297;13019;923;10;817.22
8039;14285;923;6;374.94
10060;14510;923;7;491.02
5025;1353;924;4;752.42
2050;1825;924;2;846.36
11367;3397;924;8;148.08
3397;5240;924;3;630.23
19797;7520;924;4;31.93
13278;7520;924;9;441.27
14459;9110;924;10;605.15
7430;9520;924;5;698.77
3116;588;925;3;278.75
17540;888;925;2;16.77
9399;888;925;7;730.85
5125;2643;925;4;265.01
4916;6295;925;4;857.31
8503;6314;925;6;582.89
36;8357;925;1;206.41
14001;9601;925;10;609.39
1272;11934;925;1;294.03
10689;14695;925;8;516.09
19748;292;926;4;31.60
4223;292;926;3;365.19
10770;2286;926;8;307.72
6808;4026;926;5;796.32
12877;4068;926;9;292.05
12870;4815;926;9;451.80
6083;6006;926;5;949.82
17533;6554;926;2;16.76
6335;6554;926;5;971.73
11304;8489;926;8;185.06
4691;8830;926;4;287.05
12050;10821;926;9;654.72
4490;13376;926;4;688.41
5016;14306;926;4;235.50
18409;1956;927;3;22.58
12594;1956;927;9;325.25
738;5017;927;1;559.95
3931;6555;927;3;645.68
12902;6940;927;9;386.92
3331;8997;927;3;502.80
19841;300;928;4;32.21
7009;300;928;5;683.24
12190;743;928;9;932.24
19346;936;928;3;28.93
6923;936;928;5;846.52
13754;2052;928;10;298.32
1816;3400;928;2;962.19
374;4113;928;1;680.04
18259;4140;928;3;21.50
9474;4140;928;7;868.10
8224;5887;928;6;770.24
5259;9414;928;4;456.98
8293;10647;928;6;238.38
14171;11935;928;10;390.92
259;12931;928;1;253.91
15115;13067;928;1;0.75
8314;13067;928;6;376.47
14056;13112;928;10;340.23
8407;964;929;6;273.79
13765;1578;929;10;549.36
18609;4280;929;3;23.89
11924;4280;929;8;742.65
13995;9648;929;10;430.09
7628;10060;929;6;484.68
10522;11978;929;8;28.56
7119;12509;929;5;46.00
7418;13622;929;5;760.90
6534;3614;930;5;896.40
821;4764;930;1;553.81
13457;5475;930;9;735.28
9964;6373;930;7;867.97
6981;8501;930;5;263.06
11673;8675;930;8;811.92
13080;10968;930;9;491.94
10319;11613;930;7;874.64
73;12288;930;1;612.09
3956;14504;930;3;180.90
19508;14504;930;3;29.96
13053;5061;932;9;206.17
18308;8651;932;3;21.84
13165;8651;932;9;946.12
10611;9542;932;8;40.55
4956;10386;932;4;777.89
2436;11655;932;2;182.80
18706;11655;932;3;24.47
6697;12124;932;5;663.61
7367;13355;932;5;310.15
5477;14553;932;4;248.16
19164;14553;932;3;27.69
11779;3662;933;8;801.85
7742;9017;933;6;553.14
12234;9424;933;9;308.93
2599;9743;933;2;980.78
18955;10028;933;3;26.21
9287;10028;933;7;842.26
6306;10209;933;5;989.50
13965;11182;933;10;719.48
3170;12266;933;3;122.91
19868;209;934;4;32.40
11751;209;934;8;979.52
11908;4588;934;8;346.13
12482;9666;934;9;841.08
8795;13277;934;6;33.00
1961;14119;934;2;936.61
12207;14203;934;9;906.77
2024;14398;934;2;55.75
12031;3073;935;9;193.27
19925;3073;935;4;32.74
7858;3227;935;6;259.41
17647;4690;935;2;17.51
1990;4690;935;2;766.84
5995;4925;935;4;40.27
13711;5022;935;10;602.78
10464;8004;935;8;341.59
9925;9329;935;7;659.70
9783;13873;935;7;348.49
17607;14541;935;2;17.16
12354;14541;935;9;758.12
17005;4410;936;2;13.37
5562;4410;936;4;947.93
10569;7283;936;8;967.96
7526;8002;936;6;583.68
14372;9622;936;10;888.69
10309;9945;936;7;897.07
14438;11430;936;10;165.47
15073;11603;936;1;0.41
5190;11603;936;4;826.63
9908;11620;936;7;952.46
12317;12410;936;9;834.26
7274;13295;936;5;577.74
11689;14283;936;8;443.53
9347;508;937;7;214.31
19572;1085;937;4;30.33
14851;1085;937;10;63.66
7391;1887;937;5;363.49
9460;2672;937;7;435.14
18698;4083;937;3;24.43
2520;4083;937;2;394.04
8950;4681;937;7;589.38
1112;4984;937;1;611.94
13853;5136;937;10;824.37
13344;7971;937;9;863.73
2044;9435;937;2;932.08
13909;11010;937;10;369.84
11465;14149;937;8;765.89
5818;1592;938;4;658.51
1001;2552;938;1;227.42
9758;3071;938;7;863.29
2028;3300;938;2;704.16
9668;3807;938;7;890.99
2225;3988;938;2;884.63
15120;4948;938;1;0.82
12335;4948;938;9;570.05
19576;5350;938;4;30.34
5225;5350;938;4;528.19
14671;7579;938;10;721.60
13145;7791;938;9;77.04
8349;11876;938;6;386.93
1638;1180;939;2;156.83
8558;6350;939;6;40.14
10881;12146;939;8;154.83
2333;13536;939;2;716.31
850;4868;940;1;356.63
18251;10538;940;3;21.46
9247;10538;940;7;466.32
14166;11587;940;10;272.66
7344;12809;940;5;630.74
3716;13483;940;3;343.53
2332;13497;940;2;444.96
17304;14181;940;2;15.27
7774;14181;940;6;303.20
7775;14696;940;6;226.53
5505;438;941;4;236.32
1857;4742;941;2;725.42
9633;5769;941;7;263.19
9705;9171;941;7;578.02
19980;1801;942;4;33.11
4525;1801;942;4;514.34
7791;2303;942;6;642.92
1186;4131;942;1;891.38
2874;5247;942;2;478.09
14585;6546;942;10;254.53
8995;8738;942;7;333.56
4279;10576;942;3;836.62
18871;10824;942;3;25.65
7152;10824;942;5;919.20
15116;14062;942;1;0.76
7793;14062;942;6;610.75
273;7489;943;1;566.34
5610;9354;943;4;468.75
17703;12601;943;2;17.87
4455;12601;943;4;270.90
3054;12603;943;3;790.31
13603;12868;943;10;126.92
251;3138;944;1;853.41
14958;6894;944;10;615.38
10452;7403;944;8;318.87
18827;12190;944;3;25.27
5672;12190;944;4;636.71
240;14238;944;1;700.24
19713;14854;944;4;31.39
12561;14854;944;9;615.60
5072;655;945;4;697.76
4903;853;945;4;207.61
14921;2341;945;10;415.90
13806;4242;945;10;565.42
18696;4880;945;3;24.42
9765;4880;945;7;877.93
10545;4953;945;8;766.74
3087;8652;945;3;329.58
3453;11078;945;3;768.68
7278;11744;945;5;518.98
4765;13025;945;4;109.64
4667;3137;946;4;889.50
4227;6731;946;3;484.38
11305;10569;946;8;721.53
3865;11775;946;3;262.18
17064;12040;946;2;13.76
13375;12040;946;9;671.17
11289;13186;946;8;612.85
11944;14274;946;9;58.95
610;3907;947;1;998.53
7913;8363;947;6;471.52
7165;9685;947;5;480.14
16973;11411;947;2;13.16
10674;11411;947;8;668.19
6892;12998;947;5;209.69
2819;14662;947;2;59.92
5382;7762;948;4;866.00
3266;8136;948;3;837.07
19342;8440;948;3;28.93
1813;8440;948;2;645.39
2678;9037;948;2;971.10
14893;13370;948;10;897.50
5269;13901;948;4;844.34
14690;14192;948;10;628.01
11014;11;949;8;138.11
1407;203;949;1;239.17
18982;3675;949;3;26.47
4352;3675;949;3;741.02
2885;3990;949;2;272.44
11098;11156;949;8;48.91
19895;12324;949;4;32.58
5411;12324;949;4;875.12
2783;12776;949;2;456.27
10104;2928;950;7;499.79
8891;7043;950;6;855.20
11643;7413;950;8;845.56
14862;7859;950;10;409.23
1181;8370;950;1;596.24
695;9047;950;1;448.35
6065;9664;950;5;840.39
10978;10309;950;8;688.93
3312;12150;950;3;254.25
2337;12869;950;2;57.75
9815;13358;950;7;203.88
14584;14043;950;10;643.96
3229;14805;950;3;570.65
478;1595;951;1;494.85
14497;2790;951;10;92.51
17928;3630;951;2;19.41
3900;3630;951;3;611.46
9210;9983;951;7;941.23
1834;12098;951;2;816.22
7337;12764;951;5;780.74
14278;12834;951;10;714.65
8879;13619;951;6;837.92
5217;2175;952;4;742.08
6630;4072;952;5;750.73
11917;6950;952;8;89.64
6624;7665;952;5;656.06
17516;8952;952;2;16.63
2230;8952;952;2;779.85
12862;9103;952;9;570.31
10151;11354;952;7;417.99
18570;13583;952;3;23.63
7671;13583;952;6;950.20
6478;3107;953;5;121.84
4782;5181;953;4;916.30
14655;6362;953;10;925.67
12610;6633;953;9;143.17
19890;6633;953;4;32.54
1125;10332;953;1;979.01
19099;12152;953;3;27.21
729;12152;953;1;646.72
6040;12403;953;5;752.99
1539;12997;953;2;188.52
18320;12997;953;3;21.92
6077;14606;953;5;853.15
7787;978;954;6;454.08
19592;1014;954;4;30.44
8947;1014;954;7;828.28
6877;1866;954;5;928.97
13790;3432;954;10;401.56
11477;9463;954;8;614.37
12000;10033;954;9;519.97
2279;10124;954;2;692.22
4112;10912;954;3;463.27
2997;419;955;3;145.60
18014;2504;955;2;19.92
14637;2504;955;10;861.97
12983;5019;955;9;355.66
14432;5422;955;10;289.62
14968;5524;955;10;599.11
3866;7785;955;3;583.09
13233;6187;956;9;863.13
6976;8989;956;5;57.85
1889;13629;956;2;795.80
14301;150;957;10;106.23
5868;5637;957;4;581.07
1205;5707;957;1;782.57
9859;14419;957;7;421.18
11471;101;958;8;515.54
14453;291;958;10;493.13
13014;1930;958;9;434.30
4339;3261;958;3;112.14
12653;5002;958;9;675.48
7440;6720;958;5;887.70
13730;9883;958;10;432.57
3083;12286;958;3;508.85
9352;1018;959;7;511.58
8808;3845;959;6;483.78
18234;11129;959;3;21.36
13242;11129;959;9;580.79
11979;12162;959;9;180.33
19130;12162;959;3;27.44
3282;7435;960;3;116.73
7902;7807;960;6;27.63
8593;2546;961;6;559.58
19258;3677;961;3;28.28
3500;3677;961;3;583.42
5351;6440;961;4;671.31
9838;11000;961;7;792.86
13747;11399;961;10;179.89
8832;987;962;6;748.93
13710;3978;962;10;228.17
10278;4230;962;7;948.45
1060;4308;962;1;45.22
13232;7697;962;9;528.99
8372;9589;962;6;565.15
10742;10038;962;8;310.01
3943;13951;962;3;59.53
2404;636;963;2;23.41
6062;1026;963;5;797.94
5830;1715;963;4;238.96
5680;3108;963;4;862.76
4650;6166;963;4;574.14
181;6606;963;1;386.82
19930;9559;963;4;32.79
2859;9559;963;2;876.52
3307;10051;963;3;629.32
9919;12347;963;7;693.15
9418;13413;963;7;240.37
17773;13556;963;2;18.34
1225;13556;963;1;737.46
10803;4456;964;8;220.12
1035;7351;964;1;731.00
12941;10208;964;9;219.50
6216;12214;964;5;394.12
10099;13899;964;7;248.67
823;154;966;1;528.62
4937;2899;966;4;225.63
771;4246;966;1;925.67
19320;6820;966;3;28.76
10868;6820;966;8;494.25
9525;8607;966;7;644.18
2502;9711;966;2;536.48
18367;9867;966;3;22.22
790;9867;966;1;276.51
2063;10096;966;2;607.03
8682;11008;966;6;139.60
17285;11008;966;2;15.20
17637;5487;967;2;17.44
7151;5487;967;5;584.96
12080;7053;967;9;360.47
11408;7813;967;8;204.77
13107;9535;967;9;417.46
8240;10528;967;6;868.47
4693;12050;967;4;248.73
13438;12806;967;9;289.58
3391;14224;967;3;117.83
19011;14224;967;3;26.68
10960;166;968;8;273.48
4786;3780;968;4;476.03
11616;5334;968;8;819.62
10368;9035;968;7;961.42
8683;13856;968;6;666.71
8919;4104;969;6;921.35
2957;5818;969;3;209.25
1415;6430;969;1;618.69
8019;11140;969;6;589.26
13801;12651;969;10;119.88
3105;14195;969;3;129.14
4772;8459;970;4;192.30
13575;10582;970;10;835.77
1828;12552;970;2;857.98
7780;141;971;6;565.70
10495;394;971;8;189.92
17973;394;971;2;19.68
7471;1920;971;6;879.98
11172;2739;971;8;705.23
9790;6124;971;7;845.36
18262;8608;971;3;21.54
9639;8608;971;7;667.12
17708;10326;971;2;17.90
10777;10326;971;8;544.08
11086;12631;971;8;554.68
13930;14280;971;10;132.05
11570;2838;972;8;734.53
10773;2975;972;8;143.50
19586;2975;972;4;30.42
3843;5187;972;3;232.48
12448;5264;972;9;948.25
10549;5495;972;8;21.58
1554;6402;972;2;781.51
14730;6737;972;10;441.45
5925;7303;972;4;964.67
2071;8228;972;2;630.61
12336;11309;972;9;450.05
10505;11942;972;8;890.30
10201;12845;972;7;885.62
736;13624;972;1;302.31
14836;1696;973;10;550.20
10772;3450;973;8;636.62
4521;7634;973;4;398.06
7353;12903;973;5;421.80
5736;14236;973;4;796.02
18355;14793;973;3;22.13
6033;14793;973;5;964.41
5455;128;974;4;245.88
957;3089;974;1;111.08
14022;6985;974;10;280.36
9771;8853;974;7;852.36
6998;9495;974;5;211.27
17477;9767;974;2;16.38
2133;9767;974;2;935.28
14948;11382;974;10;955.96
7321;12474;974;5;714.65
14021;13406;974;10;855.33
11735;14923;974;8;85.49
5408;4560;975;4;864.71
18562;4784;975;3;23.60
13908;4784;975;10;672.87
5008;4801;975;4;871.91
11025;9872;975;8;827.03
17924;10198;975;2;19.39
8469;10198;975;6;877.22
11211;10722;975;8;344.30
19658;12691;975;4;30.98
2994;12691;975;3;726.69
1162;14083;975;1;612.65
10851;14125;975;8;146.89
17961;34;976;2;19.60
10523;34;976;8;654.29
13784;989;976;10;166.53
13155;1159;976;9;182.08
11131;2032;976;8;833.73
13137;3018;976;9;394.29
18020;4901;976;2;19.95
4585;4901;976;4;414.18
4481;5361;976;4;848.82
17276;9584;976;2;15.15
14837;9584;976;10;811.89
7451;3362;977;5;873.68
1329;4325;977;1;668.23
6839;5248;977;5;21.54
17913;7916;977;2;19.29
11338;7916;977;8;294.34
7940;7939;977;6;456.95
4989;10087;977;4;296.99
3368;10932;977;3;645.38
3622;11141;977;3;396.17
6293;12079;977;5;961.01
2556;12619;977;2;136.96
11146;12814;977;8;554.30
10024;13776;977;7;810.11
6287;18;978;5;813.38
13225;3514;978;9;46.20
14764;7250;978;10;367.84
18582;9026;978;3;23.73
1051;9026;978;1;738.29
8020;1456;979;6;787.67
11745;3028;979;8;525.41
4221;3091;979;3;917.51
7461;5553;979;5;404.13
11166;6713;979;8;29.24
3315;7753;979;3;529.19
13638;8568;979;10;101.63
7132;10076;979;5;756.93
13196;13510;979;9;333.52
1659;13919;979;2;326.53
11363;781;980;8;726.77
1844;843;980;2;784.92
6157;5589;980;5;161.39
18107;9251;980;3;20.52
8732;9251;980;6;380.59
19911;10318;980;4;32.66
13974;10318;980;10;516.94
11676;10606;980;8;225.42
6276;14603;980;5;748.81
8160;14604;980;6;397.02
6643;3287;981;5;188.22
19697;3287;981;4;31.29
13063;8079;981;9;399.73
780;8193;981;1;549.17
10585;10190;981;8;58.27
589;10435;981;1;908.44
17214;12321;981;2;14.75
322;12321;981;1;727.99
19907;14157;981;4;32.64
5528;14157;981;4;61.04
17278;748;982;2;15.17
1580;748;982;2;465.00
18430;3065;982;3;22.73
2922;3065;982;2;879.14
4340;4082;982;3;427.89
8640;4473;982;6;440.77
9433;4864;982;7;725.40
17083;6607;982;2;13.86
6428;6607;982;5;139.00
9169;7350;982;7;206.72
2081;9558;982;2;75.65
6314;9806;982;5;509.81
3536;11088;982;3;860.76
5318;12942;982;4;278.21
5168;621;983;4;38.09
19972;1924;983;4;33.06
10548;1924;983;8;344.25
4635;6774;983;4;615.27
6571;8953;983;5;697.30
12972;266;984;9;736.43
296;648;984;1;771.42
17934;1621;984;2;19.43
3658;1621;984;3;508.25
4884;4999;984;4;844.54
4534;8972;984;4;372.97
13969;9084;984;10;514.96
7115;10557;984;5;183.34
18060;14287;984;3;20.22
5292;14287;984;4;396.93
19203;1317;985;3;27.98
6647;1317;985;5;403.54
7517;1323;985;6;758.89
8899;4156;985;6;317.17
18315;6587;985;3;21.89
10349;6587;985;7;224.18
8741;9865;985;6;739.78
18282;11433;985;3;21.64
2722;11433;985;2;49.92
4036;11831;985;3;390.21
13370;13832;985;9;50.46
9390;14571;985;7;189.65
17771;14939;985;2;18.33
12108;14939;985;9;610.15
14769;1144;986;10;483.88
11789;2452;986;8;408.67
19241;3505;986;3;28.17
14396;3505;986;10;659.23
10119;4070;986;7;797.21
9778;4597;986;7;488.49
15076;4676;986;1;0.43
9120;4676;986;7;267.20
17451;6647;986;2;16.24
2059;6647;986;2;443.32
1152;6910;986;1;145.91
19238;6910;986;3;28.15
7839;7549;986;6;828.02
18305;8616;986;3;21.79
10472;8616;986;8;345.68
14734;10330;986;10;430.83
9168;10518;986;7;890.62
4861;10776;986;4;357.35
1977;11630;986;2;420.33
13091;11886;986;9;487.32
19119;12055;986;3;27.33
3996;12055;986;3;596.34
12526;1790;987;9;759.63
10919;3955;987;8;502.13
18280;5238;987;3;21.63
397;5238;987;1;641.92
11882;5511;987;8;957.81
19578;6459;987;4;30.35
6263;6459;987;5;621.23
8751;7739;987;6;502.35
3148;12957;987;3;523.15
17082;7702;988;2;13.85
7127;7702;988;5;460.02
17747;7706;988;2;18.19
13010;7706;988;9;701.71
10198;10066;988;7;246.88
10731;10174;988;8;681.53
11389;14767;988;8;660.65
19501;5713;989;3;29.90
689;5713;989;1;577.25
18847;6983;989;3;25.49
1610;6983;989;2;282.90
4566;11259;989;4;95.89
10356;11649;989;7;305.25
8650;4194;990;6;294.69
10271;4423;990;7;914.38
8552;8985;990;6;429.73
17989;9020;990;2;19.77
2519;9020;990;2;204.72
8036;9996;990;6;395.76
150;14965;990;1;668.39
12893;2006;991;9;180.27
18403;2006;991;3;22.56
7397;4033;991;5;779.84
19325;5303;991;3;28.80
4931;5303;991;4;831.87
1327;6704;991;1;497.50
18709;7401;991;3;24.49
12360;7401;991;9;928.76
17778;7603;991;2;18.38
11874;7603;991;8;56.92
1621;10216;991;2;869.12
3736;10283;991;3;251.48
17216;11187;991;2;14.76
6516;11187;991;5;44.32
17187;11236;991;2;14.57
6639;11236;991;5;626.55
14945;14114;991;10;634.61
18140;14927;991;3;20.72
12193;14927;991;9;77.67
3607;2113;992;3;337.20
12888;3103;992;9;326.21
6148;5653;992;5;613.81
8485;9432;992;6;324.18
9606;14985;992;7;536.34
15024;662;993;1;0.13
5426;662;993;4;449.90
2452;1993;993;2;219.52
3773;2658;993;3;137.85
18460;11059;993;3;22.87
13748;11059;993;10;68.64
7442;1749;994;5;404.31
2106;2721;994;2;374.37
4432;3105;994;3;178.85
6613;11352;994;5;995.13
8750;11492;994;6;953.35
9109;12361;994;7;846.21
10540;14325;994;8;845.97
10922;14826;994;8;191.87
11622;3435;995;8;520.83
247;3796;995;1;920.86
153;4317;995;1;750.78
13914;6953;995;10;319.68
70;7864;995;1;266.78
19430;7864;995;3;29.41
7273;7907;995;5;139.28
5509;7991;995;4;508.26
9070;9195;995;7;180.64
18048;9195;995;3;20.15
17243;11258;995;2;14.89
6108;11258;995;5;315.23
2536;12862;995;2;494.64
12140;13454;995;9;720.76
13537;14764;995;10;498.48
7457;703;996;5;366.47
19125;1303;996;3;27.39
8607;1303;996;6;919.82
5103;1328;996;4;847.69
8451;1827;996;6;910.93
14847;5353;996;10;556.87
18273;5454;996;3;21.59
5625;5454;996;4;436.54
8841;6654;996;6;786.93
1292;7383;996;1;635.63
333;8177;996;1;560.13
10165;9209;996;7;694.59
12002;9902;996;9;159.58
19991;9902;996;4;33.15
10053;10616;996;7;147.47
1643;13372;996;2;506.99
14098;14723;996;10;78.64
7262;2582;997;5;569.95
14883;3258;997;10;158.97
14114;3625;997;10;226.95
19275;4275;997;3;28.40
2317;4275;997;2;785.15
5621;8488;997;4;410.60
160;9314;997;1;210.36
11313;9772;997;8;741.07
9381;6;998;7;577.17
7245;2081;998;5;579.56
12357;3965;998;9;605.03
11446;5431;998;8;846.20
10741;9515;998;8;894.21
17242;11040;998;2;14.88
5108;11040;998;4;457.60
4878;14180;998;4;694.26
1732;4490;999;2;911.31
17140;4671;999;2;14.24
12399;4671;999;9;227.01
6386;8835;999;5;351.59
10844;8838;999;8;547.30
13194;9840;999;9;180.91
9614;12337;999;7;202.08
18614;12337;999;3;23.92
2008;427;1000;2;619.09
9051;2336;1000;7;662.62
5796;5306;1000;4;253.37
19831;5306;1000;4;32.17
3238;5563;1000;3;123.24
8241;8441;1000;6;778.70
364;12622;1000;1;298.57
15040;2482;1001;1;0.21
6529;2482;1001;5;739.72
17227;2547;1001;2;14.81
11666;2547;1001;8;716.23
3001;6099;1001;3;251.65
1692;6676;1001;2;386.01
10237;10930;1001;7;732.99
3253;12955;1001;3;770.18
11939;14912;1001;9;188.45
14009;4301;1002;10;425.58
18537;10661;1002;3;23.44
6186;10661;1002;5;276.98
1490;14244;1002;2;149.73
4828;3787;1003;4;942.96
7590;7698;1003;6;761.48
4048;9487;1003;3;547.18
8278;10805;1003;6;34.86
11996;10960;1003;9;411.51
11618;14900;1003;8;618.37
4005;7220;1004;3;824.09
12086;9290;1004;9;181.86
9930;11386;1004;7;412.65
17694;12659;1004;2;17.82
4712;12659;1004;4;661.36
3639;426;1005;3;250.35
19990;426;1005;4;33.14
4868;1215;1005;4;403.59
14268;2317;1005;10;658.03
7024;5898;1005;5;167.03
11370;8108;1005;8;770.04
5500;8184;1005;4;498.41
217;10102;1005;1;714.15
4888;10127;1005;4;289.91
17640;10193;1005;2;17.46
1808;10193;1005;2;546.19
3539;12431;1005;3;951.32
10179;12804;1005;7;507.43
18601;13535;1005;3;23.86
12379;13535;1005;9;305.16
10529;13912;1005;8;65.68
9646;14556;1005;7;438.99
4409;2194;1006;3;412.35
18404;2198;1006;3;22.56
14530;2198;1006;10;499.16
18423;2839;1006;3;22.68
1483;2839;1006;2;414.97
3984;4127;1006;3;882.73
8068;6193;1006;6;376.04
9966;8917;1006;7;329.14
12530;9816;1006;9;761.98
9404;10458;1006;7;344.89
2524;2679;1007;2;794.44
7423;3230;1007;5;303.73
17341;3789;1007;2;15.53
2533;3789;1007;2;828.74
249;4772;1007;1;96.30
13072;5125;1007;9;984.47
3705;9362;1007;3;362.85
638;10687;1007;1;509.70
8300;11690;1007;6;339.81
12541;13971;1007;9;731.05
7082;1448;1008;5;515.22
17785;3163;1008;2;18.42
12083;3163;1008;9;794.34
17862;3910;1008;2;18.95
13443;3910;1008;9;221.96
2512;6148;1008;2;453.78
14326;9628;1008;10;548.28
14164;9656;1008;10;871.59
13270;11560;1008;9;284.77
17829;13243;1008;2;18.75
2140;13243;1008;2;24.26
6209;458;1009;5;488.18
9956;753;1009;7;962.85
8348;14631;1009;6;178.43
17649;2464;1010;2;17.52
7912;2464;1010;6;527.24
4445;5807;1010;4;126.55
2865;6583;1010;2;985.59
3876;9971;1010;3;715.15
7493;12163;1010;6;531.13
13892;8045;1011;10;494.12
7546;10698;1011;6;351.55
13068;13618;1011;9;267.93
6467;14308;1011;5;581.44
17472;14315;1011;2;16.35
10306;14315;1011;7;341.70
5682;386;1012;4;212.68
18510;386;1012;3;23.20
14029;1908;1012;10;666.19
1048;2359;1012;1;697.66
12427;2614;1012;9;709.06
13354;3536;1012;9;756.80
18616;5679;1012;3;23.93
7313;5679;1012;5;768.61
13040;7187;1012;9;772.97
11536;13347;1012;8;963.28
13704;13548;1012;10;775.82
10824;14077;1012;8;110.62
7755;14337;1012;6;541.17
13733;14909;1012;10;726.62
11994;487;1013;9;141.41
2927;1284;1013;2;921.02
18949;7487;1013;3;26.17
9163;7487;1013;7;958.41
5924;10488;1013;4;337.35
1605;12571;1013;2;784.61
2026;14634;1013;2;508.21
2167;14877;1013;2;834.53
1695;583;1014;2;378.91
845;1165;1014;1;930.70
8651;1677;1014;6;566.59
4497;6010;1014;4;946.57
11864;6425;1014;8;250.56
11422;6969;1014;8;52.02
32;9279;1014;1;241.51
10805;9478;1014;8;312.63
12410;10956;1014;9;901.16
4098;11897;1014;3;516.26
637;13155;1014;1;737.90
18438;5875;1015;3;22.76
9529;5875;1015;7;623.39
2484;6509;1015;2;91.79
9853;8988;1015;7;127.49
19386;8988;1015;3;29.18
3136;10159;1015;3;904.25
14800;10596;1015;10;665.35
19338;14526;1015;3;28.89
583;14526;1015;1;332.56
19344;417;1016;3;28.93
6447;417;1016;5;991.18
